"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","season","DATE","STATION","NAME","PRCP","SNOW","SNWD","TMAX","TMIN"
"1037",273,"2019-04-23 10:10:42.1030","2019-04-23 10:15:16.0590","3533","St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,"3628","Lenox Ave & W 117 St",40.8025566,-73.9490782,34418,"Subscriber",1985,2,"spring","2019-04-23","USW00094728","NY CITY CENTRAL PARK, NY US",2,0,0,25,13.3
"1038",849,"2019-04-10 18:24:43.9100","2019-04-10 18:38:53.8000","293","Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,"526","E 33 St & 5 Ave",40.74765947,-73.98490707,31104,"Subscriber",1989,2,"spring","2019-04-10","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,7.2
"1039",1176,"2019-04-19 18:19:31.4320","2019-04-19 18:39:07.7090","3160","Central Park West & W 76 St",40.77896784,-73.97374737,"281","Grand Army Plaza & Central Park S",40.7643971,-73.97371465,28971,"Subscriber",2001,2,"spring","2019-04-19","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,26.7,14.4
"1040",253,"2019-04-30 19:26:39.9970","2019-04-30 19:30:53.6200","476","E 31 St & 3 Ave",40.74394314,-73.97966069,"507","E 25 St & 2 Ave",40.73912601,-73.97973776,17628,"Subscriber",1987,1,"spring","2019-04-30","USW00094728","NY CITY CENTRAL PARK, NY US",1,0,0,15.6,8.9
"1041",269,"2019-04-10 20:26:16.7480","2019-04-10 20:30:46.6560","387","Centre St & Chambers St",40.71273266,-74.0046073,"3461","Murray St & Greenwich St",40.7148515052625,-74.0112233161926,15705,"Subscriber",1963,1,"spring","2019-04-10","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,7.2
"1042",1885,"2019-04-22 08:11:32.4160","2019-04-22 08:42:58.0390","490","8 Ave & W 33 St",40.751551,-73.993934,"3552","W 113 St & Broadway",40.805973,-73.964928,32781,"Subscriber",1996,1,"spring","2019-04-22","USW00094728","NY CITY CENTRAL PARK, NY US",6.1,0,0,17.8,11.1
"1043",1472,"2019-04-26 18:43:00.3940","2019-04-26 19:07:32.4010","3086","Graham Ave & Conselyea St",40.715143,-73.944507,"3693","N 11 St & Kent Ave",40.7224818863822,-73.9592193067074,26749,"Subscriber",1989,2,"spring","2019-04-26","USW00094728","NY CITY CENTRAL PARK, NY US",26.2,0,0,15,10.6
"1044",1571,"2019-04-22 15:31:00.8150","2019-04-22 15:57:12.1400","499","Broadway & W 60 St",40.76915505,-73.98191841,"3143","5 Ave & E 78 St",40.7763214218227,-73.9642739295959,27693,"Customer",1995,2,"spring","2019-04-22","USW00094728","NY CITY CENTRAL PARK, NY US",6.1,0,0,17.8,11.1
"1045",854,"2019-04-18 20:33:06.6180","2019-04-18 20:47:21.4010","3155","Lexington Ave & E 63 St",40.76440023,-73.96648977,"3292","5 Ave & E 93 St",40.7857851,-73.957481,20213,"Subscriber",1965,1,"spring","2019-04-18","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,16.7,10.6
"1046",950,"2019-04-14 15:14:18.4870","2019-04-14 15:30:08.8820","151","Cleveland Pl & Spring St",40.722103786686,-73.997249007225,"346","Bank St & Hudson St",40.73652889,-74.00618026,21306,"Customer",1969,0,"spring","2019-04-14","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,22.8,15.6
"1047",478,"2019-04-04 18:29:18.4440","2019-04-04 18:37:16.6960","468","Broadway & W 56 St",40.7652654,-73.98192338,"441","E 52 St & 2 Ave",40.756014,-73.967416,15780,"Subscriber",1983,1,"spring","2019-04-04","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,6.7
"1048",724,"2019-04-02 20:37:33.5930","2019-04-02 20:49:38.1740","448","W 37 St & 10 Ave",40.75660359,-73.9979009,"518","E 39 St & 2 Ave",40.74780373,-73.9734419,36491,"Subscriber",1965,1,"spring","2019-04-02","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,11.1,3.9
"1049",1346,"2019-04-30 15:04:01.8060","2019-04-30 15:26:27.9920","415","Pearl St & Hanover Square",40.7047177,-74.00926027,"546","E 30 St & Park Ave S",40.74444921,-73.98303529,17950,"Subscriber",1984,1,"spring","2019-04-30","USW00094728","NY CITY CENTRAL PARK, NY US",1,0,0,15.6,8.9
"1050",341,"2019-04-11 15:41:27.3050","2019-04-11 15:47:09.0860","282","Kent Ave & S 11 St",40.7076449441757,-73.9684152603149,"3093","N 6 St & Bedford Ave",40.71745169,-73.95850939,35785,"Subscriber",1977,1,"spring","2019-04-11","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,12.8,4.4
"1051",897,"2019-04-24 20:36:48.2370","2019-04-24 20:51:45.4290","3718","E 11 St & Avenue B",40.7274642069239,-73.9795041829348,"128","MacDougal St & Prince St",40.72710258,-74.00297088,16127,"Subscriber",1992,2,"spring","2019-04-24","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,20.6,12.8
"1052",837,"2019-04-14 19:14:05.6070","2019-04-14 19:28:02.6300","439","E 4 St & 2 Ave",40.7262807,-73.98978041,"3686","Gansevoort St & Hudson St",40.739448201304,-74.0050703287125,21531,"Subscriber",1959,2,"spring","2019-04-14","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,22.8,15.6
"1053",272,"2019-04-30 17:38:30.3280","2019-04-30 17:43:03.1920","469","Broadway & W 53 St",40.76344058,-73.98268129,"173","Broadway & W 49 St",40.7606832709659,-73.9845272898674,15680,"Customer",1969,0,"spring","2019-04-30","USW00094728","NY CITY CENTRAL PARK, NY US",1,0,0,15.6,8.9
"1054",564,"2019-04-17 09:31:26.3900","2019-04-17 09:40:51.1160","3711","E 13 St & Avenue A",40.7296672939298,-73.9806796610355,"3660","W 16 St & 8 Ave",40.7410215090027,-74.001384973526,26578,"Subscriber",1986,1,"spring","2019-04-17","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,17.2,8.9
"1055",568,"2019-04-10 09:21:30.4790","2019-04-10 09:30:59.0310","519","Pershing Square North",40.751873,-73.977706,"507","E 25 St & 2 Ave",40.73912601,-73.97973776,15847,"Subscriber",1976,2,"spring","2019-04-10","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,7.2
"1056",270,"2019-04-17 07:15:59.6540","2019-04-17 07:20:30.5440","402","Broadway & E 22 St",40.7403432,-73.98955109,"3709","W 15 St & 6 Ave",40.7380461424828,-73.996429592371,35070,"Subscriber",1967,1,"spring","2019-04-17","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,17.2,8.9
"1057",221,"2019-04-01 19:57:07.8880","2019-04-01 20:00:49.4400","539","Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,"3087","Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,37336,"Subscriber",1971,2,"spring","2019-04-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,7.8,0.6
"1058",827,"2019-04-08 12:37:32.8060","2019-04-08 12:51:20.3860","3658","W 18 St & 9 Ave",40.7435337324616,-74.0036755800247,"423","W 54 St & 9 Ave",40.76584941,-73.98690506,24889,"Subscriber",1984,1,"spring","2019-04-08","USW00094728","NY CITY CENTRAL PARK, NY US",6.6,0,0,26.1,9.4
"1059",1295,"2019-04-04 09:27:47.8770","2019-04-04 09:49:23.7320","3143","5 Ave & E 78 St",40.7763214218227,-73.9642739295959,"72","W 52 St & 11 Ave",40.76727216,-73.99392888,35035,"Customer",1973,1,"spring","2019-04-04","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,6.7
"1060",1177,"2019-04-12 10:43:47.2870","2019-04-12 11:03:24.8280","497","E 17 St & Broadway",40.73704984,-73.99009296,"456","E 53 St & Madison Ave",40.7597108,-73.97402311,29375,"Subscriber",1993,2,"spring","2019-04-12","USW00094728","NY CITY CENTRAL PARK, NY US",16,0,0,20,7.8
"1061",1987,"2019-04-17 16:09:40.5940","2019-04-17 16:42:48.2700","3282","5 Ave & E 88 St",40.78307,-73.95939,"3680","E 43 St & 5 Ave",40.7541208107793,-73.9802518486977,32319,"Customer",1969,0,"spring","2019-04-17","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,17.2,8.9
"1062",285,"2019-04-27 18:10:27.4250","2019-04-27 18:15:12.5110","462","W 22 St & 10 Ave",40.74691959,-74.00451887,"435","W 21 St & 6 Ave",40.74173969,-73.99415556,14541,"Subscriber",1993,1,"spring","2019-04-27","USW00094728","NY CITY CENTRAL PARK, NY US",1.8,0,0,14.4,8.3
"1063",1017,"2019-04-16 17:04:36.7320","2019-04-16 17:21:33.9850","3359","E 68 St & Madison Ave",40.7691572,-73.96703464,"484","W 44 St & 5 Ave",40.75500254,-73.98014437,35181,"Subscriber",1983,1,"spring","2019-04-16","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,6.7
"1064",223,"2019-04-22 14:30:37.7880","2019-04-22 14:34:21.7360","3508","St Nicholas Ave & Manhattan Ave",40.809725,-73.953149,"3630","Frederick Douglass Blvd & W 115 St",40.8038654,-73.9559308,25406,"Subscriber",1972,1,"spring","2019-04-22","USW00094728","NY CITY CENTRAL PARK, NY US",6.1,0,0,17.8,11.1
"1065",617,"2019-04-02 17:37:26.9190","2019-04-02 17:47:44.5950","545","E 23 St & 1 Ave",40.736502,-73.97809472,"359","E 47 St & Park Ave",40.75510267,-73.97498696,36966,"Subscriber",1991,1,"spring","2019-04-02","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,11.1,3.9
"1066",795,"2019-04-27 16:18:05.0680","2019-04-27 16:31:20.1560","405","Washington St & Gansevoort St",40.739323,-74.008119,"388","W 26 St & 10 Ave",40.749717753,-74.002950346,19806,"Subscriber",1973,1,"spring","2019-04-27","USW00094728","NY CITY CENTRAL PARK, NY US",1.8,0,0,14.4,8.3
"1067",656,"2019-04-17 10:22:50.4680","2019-04-17 10:33:46.6570","3154","E 77 St & 3 Ave",40.77314236,-73.95856158,"3132","E 59 St & Madison Ave",40.76350532,-73.97109243,28390,"Subscriber",1967,1,"spring","2019-04-17","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,17.2,8.9
"1068",389,"2019-04-17 08:47:44.1550","2019-04-17 08:54:14.0520","453","W 22 St & 8 Ave",40.74475148,-73.99915362,"3258","W 27 St & 10 Ave",40.7501815632568,-74.0021842718124,14631,"Subscriber",1990,1,"spring","2019-04-17","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,17.2,8.9
"1069",533,"2019-04-30 14:27:27.5340","2019-04-30 14:36:20.5980","3686","Gansevoort St & Hudson St",40.739448201304,-74.0050703287125,"168","W 18 St & 6 Ave",40.73971301,-73.99456405,15055,"Subscriber",2001,2,"spring","2019-04-30","USW00094728","NY CITY CENTRAL PARK, NY US",1,0,0,15.6,8.9
"1070",663,"2019-04-05 16:20:46.7700","2019-04-05 16:31:49.7790","440","E 45 St & 3 Ave",40.75255434,-73.97282625,"423","W 54 St & 9 Ave",40.76584941,-73.98690506,18959,"Subscriber",1986,1,"spring","2019-04-05","USW00094728","NY CITY CENTRAL PARK, NY US",5.1,0,0,7.2,3.3
"1071",606,"2019-04-15 07:47:13.1580","2019-04-15 07:57:20.0610","3168","Central Park West & W 85 St",40.78472675,-73.96961715,"281","Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18907,"Subscriber",1982,1,"spring","2019-04-15","USW00094728","NY CITY CENTRAL PARK, NY US",24.4,0,0,18.3,7.8
"1072",1257,"2019-04-24 21:39:13.7930","2019-04-24 22:00:11.3700","3699","W 50 St & 9 Ave",40.7636046779586,-73.9891795814037,"380","W 4 St & 7 Ave S",40.73401143,-74.00293877,34844,"Subscriber",1987,2,"spring","2019-04-24","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,20.6,12.8
"1073",841,"2019-04-08 18:48:29.4070","2019-04-08 19:02:30.7020","3686","Gansevoort St & Hudson St",40.739448201304,-74.0050703287125,"478","11 Ave & W 41 St",40.76030096,-73.99884222,18128,"Subscriber",1985,1,"spring","2019-04-08","USW00094728","NY CITY CENTRAL PARK, NY US",6.6,0,0,26.1,9.4
"1074",1381,"2019-04-05 20:36:24.7820","2019-04-05 20:59:26.3230","458","11 Ave & W 27 St",40.751396,-74.005226,"494","W 26 St & 8 Ave",40.74734825,-73.99723551,37446,"Subscriber",1967,1,"spring","2019-04-05","USW00094728","NY CITY CENTRAL PARK, NY US",5.1,0,0,7.2,3.3
"1075",618,"2019-04-30 08:28:27.9390","2019-04-30 08:38:46.8280","127","Barrow St & Hudson St",40.73172428,-74.00674436,"466","W 25 St & 6 Ave",40.74395411,-73.99144871,29348,"Subscriber",1992,1,"spring","2019-04-30","USW00094728","NY CITY CENTRAL PARK, NY US",1,0,0,15.6,8.9
"1076",380,"2019-04-06 22:04:49.7400","2019-04-06 22:11:10.1650","3360","Amsterdam Ave & W 79 St",40.7829391,-73.9786517,"3289","W 90 St & Amsterdam Ave",40.7901794809508,-73.9728891849518,30676,"Subscriber",1984,1,"spring","2019-04-06","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,20,3.9
"1077",501,"2019-04-03 01:44:33.8390","2019-04-03 01:52:54.8390","491","E 24 St & Park Ave S",40.74096374,-73.98602213,"301","E 2 St & Avenue B",40.72217444,-73.98368779,37770,"Subscriber",1986,1,"spring","2019-04-03","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,5
"1078",290,"2019-04-08 08:08:45.1350","2019-04-08 08:13:35.4760","270","Adelphi St & Myrtle Ave",40.69308257,-73.97178913,"324","DeKalb Ave & Hudson Ave",40.689888,-73.981013,32772,"Subscriber",1979,1,"spring","2019-04-08","USW00094728","NY CITY CENTRAL PARK, NY US",6.6,0,0,26.1,9.4
"1079",400,"2019-04-30 07:44:43.5150","2019-04-30 07:51:23.9160","297","E 15 St & 3 Ave",40.734232,-73.986923,"435","W 21 St & 6 Ave",40.74173969,-73.99415556,29966,"Subscriber",1991,2,"spring","2019-04-30","USW00094728","NY CITY CENTRAL PARK, NY US",1,0,0,15.6,8.9
"1080",620,"2019-04-21 16:33:06.5460","2019-04-21 16:43:27.0220","3569","Franklin Ave & St Marks Ave",40.6758324,-73.9561677,"3418","Plaza St West & Flatbush Ave",40.6750207,-73.97111473,31830,"Customer",1960,2,"spring","2019-04-21","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,11.7
"1081",756,"2019-04-13 14:01:33.0340","2019-04-13 14:14:09.5230","403","E 2 St & 2 Ave",40.72502876,-73.99069656,"383","Greenwich Ave & Charles St",40.735238,-74.000271,32411,"Subscriber",1993,2,"spring","2019-04-13","USW00094728","NY CITY CENTRAL PARK, NY US",6.1,0,0,25,15
"1082",1946,"2019-04-07 17:43:32.3100","2019-04-07 18:15:58.7270","513","W 56 St & 10 Ave",40.768254,-73.988639,"248","Laight St & Hudson St",40.72185379,-74.00771779,17454,"Customer",1986,2,"spring","2019-04-07","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,10.6
"1083",722,"2019-04-03 09:20:42.3830","2019-04-03 09:32:45.1490","311","Norfolk St & Broome St",40.7172274,-73.98802084,"195","Liberty St & Broadway",40.70905623,-74.01043382,27368,"Subscriber",1981,1,"spring","2019-04-03","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,5
"1084",3331,"2019-04-09 07:30:53.8660","2019-04-09 08:26:25.6320","3115","India St & Manhattan Ave",40.73232194,-73.9550858,"3427","Lafayette St & Jersey St",40.7243052725033,-73.9960098266602,35729,"Subscriber",1979,2,"spring","2019-04-09","USW00094728","NY CITY CENTRAL PARK, NY US",0.8,0,0,10.6,7.8
"1085",190,"2019-04-20 10:35:09.6470","2019-04-20 10:38:20.5850","3130","21 St & Queens Plaza North",40.75325964,-73.94335788,"3554","Vernon Blvd & 41 Rd",40.7552433,-73.9485678,35158,"Subscriber",1998,1,"spring","2019-04-20","USW00094728","NY CITY CENTRAL PARK, NY US",17.8,0,0,17.8,12.8
"1086",770,"2019-04-04 09:19:42.3450","2019-04-04 09:32:32.6540","508","W 46 St & 11 Ave",40.76341379,-73.99667444,"228","E 48 St & 3 Ave",40.7546011026,-73.971878855,26982,"Subscriber",1991,1,"spring","2019-04-04","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,6.7
"1087",492,"2019-04-28 20:53:30.9830","2019-04-28 21:01:43.9450","3092","Berry St & N 8 St",40.7190095,-73.95852515,"3094","Graham Ave & Withers St",40.7169811,-73.94485918,35221,"Customer",1996,1,"spring","2019-04-28","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,11.7,7.2
"1088",604,"2019-04-26 07:27:41.8180","2019-04-26 07:37:46.3530","3725","2 Ave & E 72 St",40.7687620293096,-73.9584079384804,"359","E 47 St & Park Ave",40.75510267,-73.97498696,19731,"Subscriber",1985,1,"spring","2019-04-26","USW00094728","NY CITY CENTRAL PARK, NY US",26.2,0,0,15,10.6
"1089",267,"2019-04-24 07:06:57.0990","2019-04-24 07:11:24.2240","432","E 7 St & Avenue A",40.72621788,-73.98379855,"293","Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,30565,"Subscriber",2000,1,"spring","2019-04-24","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,20.6,12.8
"1090",1717,"2019-04-18 15:08:51.6450","2019-04-18 15:37:29.3460","3467","W Broadway & Spring Street",40.7249467235942,-74.0016585588455,"3461","Murray St & Greenwich St",40.7148515052625,-74.0112233161926,30790,"Customer",1994,1,"spring","2019-04-18","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,16.7,10.6
"1091",209,"2019-04-28 18:36:34.0120","2019-04-28 18:40:03.1280","3360","Amsterdam Ave & W 79 St",40.7829391,-73.9786517,"3285","W 87 St & Amsterdam Ave",40.78839,-73.9747,17955,"Subscriber",1970,1,"spring","2019-04-28","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,11.7,7.2
"1092",629,"2019-04-15 18:06:11.5530","2019-04-15 18:16:41.4550","3427","Lafayette St & Jersey St",40.7243052725033,-73.9960098266602,"410","Suffolk St & Stanton St",40.72066442,-73.98517977,34851,"Customer",1996,1,"spring","2019-04-15","USW00094728","NY CITY CENTRAL PARK, NY US",24.4,0,0,18.3,7.8
"1093",527,"2019-04-07 18:47:14.7980","2019-04-07 18:56:02.4750","3293","W 92 St & Broadway",40.7921,-73.9739,"3161","W 76 St & Columbus Ave",40.7801839724239,-73.9772853255272,24817,"Subscriber",1967,1,"spring","2019-04-07","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,10.6
"1094",240,"2019-04-16 23:03:38.9980","2019-04-16 23:07:39.9360","120","Lexington Ave & Classon Ave",40.68676793,-73.95928168,"120","Lexington Ave & Classon Ave",40.68676793,-73.95928168,33656,"Subscriber",1986,2,"spring","2019-04-16","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,6.7
"1095",765,"2019-04-28 14:25:50.6560","2019-04-28 14:38:35.8720","490","8 Ave & W 33 St",40.751551,-73.993934,"528","2 Ave & E 31 St",40.74290902,-73.97706058,28540,"Subscriber",1956,1,"spring","2019-04-28","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,11.7,7.2
"1096",1004,"2019-04-08 16:48:45.7930","2019-04-08 17:05:30.7860","3427","Lafayette St & Jersey St",40.7243052725033,-73.9960098266602,"3137","5 Ave & E 73 St",40.77282817,-73.96685276,37868,"Subscriber",1978,1,"spring","2019-04-08","USW00094728","NY CITY CENTRAL PARK, NY US",6.6,0,0,26.1,9.4
"1097",333,"2019-04-06 17:54:43.3520","2019-04-06 18:00:16.4870","3420","Douglass St & 3 Ave",40.6802133,-73.98432695,"3329","Degraw St & Smith St",40.6829151,-73.99318208,34166,"Subscriber",1976,1,"spring","2019-04-06","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,20,3.9
"1098",611,"2019-04-12 16:57:07.9690","2019-04-12 17:07:19.1960","3490","E 116 St & 2 Ave",40.796879,-73.937261,"3511","Adam Clayton Powell Blvd & W 115 St",40.802535,-73.9532423,28227,"Subscriber",1997,1,"spring","2019-04-12","USW00094728","NY CITY CENTRAL PARK, NY US",16,0,0,20,7.8
"1099",463,"2019-04-08 17:01:38.5810","2019-04-08 17:09:22.2090","459","W 20 St & 11 Ave",40.746745,-74.007756,"402","Broadway & E 22 St",40.7403432,-73.98955109,33879,"Subscriber",1976,1,"spring","2019-04-08","USW00094728","NY CITY CENTRAL PARK, NY US",6.6,0,0,26.1,9.4
"1100",368,"2019-04-07 10:58:08.3590","2019-04-07 11:04:16.8860","3108","Nassau Ave & Russell St",40.72557,-73.94434,"3715","Driggs Ave & N 9 St",40.7181696945421,-73.9552013576031,34292,"Subscriber",1977,2,"spring","2019-04-07","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,10.6
"1101",915,"2019-04-26 17:29:05.2490","2019-04-26 17:44:20.2980","440","E 45 St & 3 Ave",40.75255434,-73.97282625,"334","W 20 St & 7 Ave",40.74238787,-73.99726235,30014,"Subscriber",1979,2,"spring","2019-04-26","USW00094728","NY CITY CENTRAL PARK, NY US",26.2,0,0,15,10.6
"1102",773,"2019-04-21 14:35:12.1250","2019-04-21 14:48:05.1260","326","E 11 St & 1 Ave",40.72953837,-73.98426726,"3641","Broadway & W 25 St",40.7428687731211,-73.9891862869263,19806,"Subscriber",1957,1,"spring","2019-04-21","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,11.7
"1103",1623,"2019-04-18 12:32:30.8340","2019-04-18 12:59:34.0190","224","Spruce St & Nassau St",40.71146364,-74.00552427,"224","Spruce St & Nassau St",40.71146364,-74.00552427,26671,"Customer",1969,0,"spring","2019-04-18","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,16.7,10.6
"1104",431,"2019-04-03 17:09:43.5820","2019-04-03 17:16:55.4200","522","E 51 St & Lexington Ave",40.75714758,-73.97207836,"500","Broadway & W 51 St",40.76228826,-73.98336183,32480,"Subscriber",1968,1,"spring","2019-04-03","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,5
"1105",471,"2019-04-13 15:12:53.8370","2019-04-13 15:20:45.1790","2006","Central Park S & 6 Ave",40.76590936,-73.97634151,"477","W 41 St & 8 Ave",40.75640548,-73.9900262,35386,"Subscriber",1955,1,"spring","2019-04-13","USW00094728","NY CITY CENTRAL PARK, NY US",6.1,0,0,25,15
"1106",305,"2019-04-08 21:08:00.5370","2019-04-08 21:13:05.6790","461","E 20 St & 2 Ave",40.73587678,-73.98205027,"528","2 Ave & E 31 St",40.74290902,-73.97706058,26957,"Subscriber",1991,2,"spring","2019-04-08","USW00094728","NY CITY CENTRAL PARK, NY US",6.6,0,0,26.1,9.4
"1107",1945,"2019-04-07 16:45:41.7720","2019-04-07 17:18:07.1240","514","12 Ave & W 40 St",40.76087502,-74.00277668,"304","Broadway & Battery Pl",40.70463334,-74.01361706,17621,"Subscriber",1975,1,"spring","2019-04-07","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,10.6
"1108",259,"2019-04-07 13:12:18.5910","2019-04-07 13:16:38.5350","3463","E 16 St & Irving Pl",40.7353670556054,-73.9879739284515,"3707","Lexington Ave & E 26 St",40.741459,-73.983293,33085,"Subscriber",1981,1,"spring","2019-04-07","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,10.6
"1109",452,"2019-04-20 14:29:29.0940","2019-04-20 14:37:01.6360","466","W 25 St & 6 Ave",40.74395411,-73.99144871,"3707","Lexington Ave & E 26 St",40.741459,-73.983293,16113,"Subscriber",1992,2,"spring","2019-04-20","USW00094728","NY CITY CENTRAL PARK, NY US",17.8,0,0,17.8,12.8
"1110",645,"2019-04-28 14:24:41.4950","2019-04-28 14:35:26.8190","3109","Banker St & Meserole Ave",40.72606,-73.95621,"532","S 5 Pl & S 5 St",40.710451,-73.960876,17086,"Subscriber",1968,1,"spring","2019-04-28","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,11.7,7.2
"1111",70,"2019-04-08 10:02:10.0450","2019-04-08 10:03:20.7150","274","Lafayette Ave & Fort Greene Pl",40.68691865,-73.976682,"3429","Hanson Pl & Ashland Pl",40.6850680730818,-73.9779075980186,31571,"Subscriber",1975,1,"spring","2019-04-08","USW00094728","NY CITY CENTRAL PARK, NY US",6.6,0,0,26.1,9.4
